id,name,rank,group,first_date,last_date
G926,"Fritzges, Joseph",Det,Major Case Squad 1,2013-10-21,2014-11-06
G926,"Fritzges, Joseph",Det,NW3,2015-01-11,2015-01-28
G926,"Fritzges, Joseph",Det,WS7,2012-01-04,2012-12-18
G926,"Fritzges, Joseph",P/O,WS2,2013-03-08,2013-10-14
G926,"Fritzges, Joseph",P/O,WS7,2013-02-20,2013-03-05
G926,"Fritzges, Joseph Jr",Det,City Yard,2016-08-01,2017-05-15
G926,"Fritzges, Joseph Jr",Det,ES Response Team,2016-03-10,2016-07-25
G926,"Fritzges, Joseph Jr",Det,NW3,2015-02-20,2015-05-20
G926,"Fritzges, Joseph Jr",Det,SES 4,2015-05-28,2015-11-11
G926,"Fritzges, Joseph Jr",Det,SEU 4,2015-11-12,2016-03-09
G940,"Burns, John",Sgt,Cease Fire 4,2015-01-11,2015-01-28
G940,"Burns, John",Sgt,ES3,2013-03-11,2014-11-06
G940,"Burns, John",Sgt,ES3 (L),2012-01-04,2012-12-18
G940,"Burns, John Jr",Sgt,Cease Fire 4,2015-02-20,2016-12-10
G940,"Burns, John Jr",Sgt,ED 2,2017-01-06,2017-02-22
G954,"Burchill, Paul",Det,U/C Squad (V),2013-08-02,2013-08-02
G961,"Jester, Craig",Det,Grp 57 - DEA SIG,2012-01-04,2017-11-27
G974,"Echevarria, Brandon",Det,Gang Unit - Loc 347,2015-08-04,2017-01-16
G974,"Echevarria, Brandon",Det,Intel Ops,2017-01-25,2017-11-27
G978,"Hopson,",Det,(Auto Crimes to Retiring),2015-08-05,2015-08-25
G978,"Hopson,",Det,ATF Group 6,2015-10-09,2015-10-13
G978,"Hopson,",Det,Detailed Out,2015-08-04,2015-10-05
G978,"Hopson, Antonio",Det,ATF Group 6,2016-05-31,2017-11-27
G978,"Hopson, Antonio",Det,Detailed Out,2016-04-19,2016-05-13
G978,"Hopson, Antonio",Det,Gun Trace Task Force-Sq 1,2012-01-04,2012-03-26
G978,"Hopson, Antonio",Det,VRO Squad-East,2012-01-04,2012-03-06
G992,"Meehan, Daniel",Det,Detailed Out,2014-01-07,2014-03-11
G992,"Meehan, Daniel",Det,ES3 (L),2012-01-04,2012-12-18
G992,"Meehan, Daniel",Det,U/C Squad (V),2013-08-02,2013-08-02
G992,"Meehan, Daniel",P/O,ES3,2013-07-16,2013-07-16
H013,"Ferdinand, Sendi",Det,U/C Squad (V),2013-08-02,2013-08-02
H027,"Sullivan, Akinlawon",Det,Command Investigations,2015-08-19,2015-09-30
H027,"Sullivan, Akinlawon",Det,Command Investigations / Payroll,2015-10-01,2016-01-27
H027,"Sullivan, Akinlawon",Det,Crime Analysis/Intel/Comm Investigations,2015-08-04,2015-08-06
H027,"Sullivan, Akinlawon",Det,Domestic,2016-07-25,2017-03-07
H028,"Tyson, Darrilynn",Det,(GTTF to PCO),2015-08-04,2015-10-05
H037,"Reynolds,",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
H037,"Reynolds,",Det,WS4 (N),2012-01-04,2012-11-19
H043,"Spinnato, Michael",Det,Shooting,2015-08-04,2017-05-15
H050,"Moss, C",P/O,Detailed Out,2013-02-20,2013-06-06
H050,"Moss, Calvin",Det,Detailed Out,2014-01-07,2014-01-13
H050,"Moss, Calvin",Det,ES3 (L),2012-01-04,2012-02-24
H050,"Moss, Calvin",Det,Intel,2013-12-03,2013-12-17
H050,"Moss, Calvin",Det,NE3,2012-03-20,2012-12-18
H050,"Moss, Calvin",P/O,Admin/ComStat/CA/Intel,2013-07-16,2013-10-14
H059,"Fuller, Vernon",Det,WS8 (Q),2012-01-04,2012-12-18
H059,"Fuller, Vernon",P/O,WS3,2013-03-08,2013-04-08
H059,"Fuller, Vernon",P/O,WS8 (Q),2013-02-20,2013-03-05
H059,"Fuller, Vernon","P/O Zamora, Ronald",Light Duty,2013-08-02,2013-08-02
H066,"Ilgenfritz, Howard",Det,Cease Fire 4,2015-01-11,2015-01-28
H066,"Ilgenfritz, Howard",Det,ES3,2013-10-21,2014-11-06
H066,"Ilgenfritz, Howard",Det,ES3 (L),2012-01-04,2012-12-18
H066,"Ilgenfritz, Howard",P/O,ES5,2013-02-20,2013-10-14
H066,"Ilgenfritz, Howard Jr",Det,Cease Fire 4,2015-02-20,2016-12-10
H066,"Ilgenfritz, Howard Jr",Det,ED 2,2017-01-06,2017-03-02
H067,"Lofton, Osiris",Det,Tech,2015-08-04,2015-08-06
H067,"Loton, Osiris",Det,Tech Unit,2017-01-06,2017-11-27
H072,"LaRonde, Fabien",Det,ES2,2013-10-21,2014-11-06
H072,"LaRonde, Fabien",Det,NW1,2015-01-11,2015-05-20
H072,"LaRonde, Fabien",Det,SES 1,2015-05-28,2015-10-01
H089,"Smith, Gary",Det,ATF Group 6,2015-08-04,2017-11-27
H089,"Smith, Gary",Det,Violent Crime Impact Team,2012-09-17,2012-12-18
H090,"Smith, Gary",Det,Violent Crime Impact Team,2012-01-04,2012-09-04
H098,"Kim, Yoo",Det,Felony/Robbery,2015-08-04,2017-05-15
H107,"Tinsley, Latosha",Det,ES3 (L),2012-01-04,2012-12-18
H107,"Tinsley, Latosha",P/O,ES3,2013-02-20,2013-08-27
H107,"Tinsley, Latosha",P/O,ES6,2013-09-05,2013-10-14
H108,"Byrd, Adriene",P/O,Squad A,2013-08-21,2013-10-14
H108,"Byrd, Adriene",P/O,Squad B,2013-07-16,2013-08-20
H124,"Carrington,",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
H124,"Carrington, Issac",Det,Detailed Out,2012-02-23,2012-02-24
H124,"Carrington, Issac",Det,ES4 (E),2012-01-24,2012-02-13
H124,"Carrington, Issac",Det,ES8 (H),2012-01-04,2012-01-20
H131,"Grant, Christopher",Det,RATT Squad 1,2012-01-04,2013-07-23
H139,"Hayes, Donald",Det,Cease Fire 3,2015-05-28,2015-06-23
H139,"Hayes, Donald",Det,Cease Fire 4,2015-06-29,2015-09-30
H139,"Hayes, Donald",Det,ES5 (I),2012-02-13,2012-12-18
H139,"Hayes, Donald",Det,ES9 (I),2012-01-04,2012-02-09
H139,"Hayes, Donald",Det,Homeland Security Task Force,2015-10-01,2017-11-27
H139,"Hayes, Donald",Det,Major Case Squad 2,2013-10-21,2014-11-06
H139,"Hayes, Donald",Det,SW1,2015-01-11,2015-05-20
H139,"Hayes, Donald",P/O,ES5,2013-02-20,2013-10-14
H147,"McSpadden, Shannon",Det,Citi Watch,2015-08-04,2017-11-27
H152,"Ruiz, Luis",Sgt,SW 2,2017-01-06,2017-03-02
H152,"Ruiz, Luis",Sgt,Violence Reduction Team 2,2016-08-19,2016-12-10
H152,"Ruiz, Luis",Sgt,WS Comm Stabilization Team 1,2016-03-10,2016-08-09
H197,"Haley, John",Det,ATT,2015-08-04,2017-05-15
H198,"Rotell, Albert",Det,ATT,2015-08-04,2017-01-25
H203,"Lettau, Shane",Det,Grp 52 - Heroin Task Force,2012-01-04,2017-11-27
H213,"Williams, Mark",Det,FBI Safe Streets,2015-08-04,2017-06-08
H213,"Williams, Mark",Det,FBI Safe Streets \ Gangs,2017-06-12,2017-11-27
H230,"Lehman, Chris",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
H248,"Jones, Melvin",Det,Domestic,2015-09-15,2015-09-15
H253,"Miller, Michael",Det,FBI Safe Streets \ Gangs,2017-06-12,2017-11-27
H253,"Miller, Michael",Det,Gang Unit - Loc 347,2015-08-04,2017-05-15
H256,"Shutt, Brian",Det,Grp 52 - Heroin Task Force,2015-08-04,2017-11-27
H256,"Shutt, Brian",Det,Grp 54,2012-01-04,2012-12-18
H282,"Bearde, William",Det,Grp 54,2012-01-04,2015-10-13
H282,"Bearde, William",Det,Grp 56 - Interdiction,2015-10-28,2017-11-27
H293,"Smith, Trabian",Det,VRO Squad,2013-10-21,2014-03-11
H293,"Smith, Trabian",P/O,NW1,2013-02-20,2013-04-10
H293,"Smith, Trabian",P/O,NW2,2013-07-16,2013-10-14
H307,"Heron, Peter",Sgt,Intel Ops,2017-01-06,2017-11-27
H308,"Young, Kawahn",Det,WS5 (O),2012-01-04,2012-07-11
H318,"Torres, John",P/O,Sgt,2013-09-20,2013-09-20
H318,"Torres, John",P/O,Squad B,2013-07-16,2013-10-14
H319,"Williams, Donta",Det,NE3,2012-01-04,2012-12-18
H319,"Williams, Donta",P/O,NE1,2013-02-20,2013-06-06
H359,"Zamora, Ronald",Det,NW2 (B),2012-01-04,2012-12-18
H359,"Zamora, Ronald",P/O,NW2,2013-02-20,2013-10-14
H379,"Glover, Ethan",Det,Grp 51 - Violent Traffickers,2015-08-04,2017-11-27
H379,"Glover, Ethan",Det,VRO Squad-West,2012-01-04,2012-12-18
H383,"Jenkins, Wayne",Det,Gun Trace Task Force-Sq 1,2012-01-04,2012-03-26
H383,"Jenkins, Wayne",Det,VRO Squad-West,2012-01-04,2012-11-28
H383,"Jenkins, Wayne",Sgt,ComStat / CA / H&S / CI's,NA,NA
H383,"Jenkins, Wayne",Sgt,Gun Trace Task Force,2016-06-17,2016-08-09
H383,"Jenkins, Wayne",Sgt,Gun Trace Task Force 1,2016-08-19,2016-12-10
H383,"Jenkins, Wayne",Sgt,Intel,2015-04-24,2015-05-20
H383,"Jenkins, Wayne",Sgt,Major Case Squad 3,2014-10-15,2014-11-06
H383,"Jenkins, Wayne",Sgt,SES 2,2015-09-15,2015-11-11
H383,"Jenkins, Wayne",Sgt,SEU 2,2015-11-12,2016-03-09
H383,"Jenkins, Wayne",Sgt,Target,2015-08-04,2015-09-21
H383,"Jenkins, Wayne",Sgt,VRO Squad,2014-10-07,2014-10-07
H383,"Jenkins, Wayne",Sgt,WD 1,2017-01-06,2017-03-01
H383,"Jenkins, Wayne",Sgt,WS Response Team,NA,NA
H383,"Jenkins, Wayne",Sgt,WS2,2013-10-21,2014-09-23
H392,"Nagovich, Valenti",Det,ES2,2014-06-12,2014-11-06
H392,"Nagovich, Valenti",Det,NW1,2015-01-11,2015-05-20
H392,"Nagovich, Valenti",Det,SES 1,2015-05-28,2015-07-16
H422,"Bagdon, Mark",Det,Gang Unit - Loc 347,2016-04-06,2017-02-10
H422,"Bagdon, Mark",Det,NE2,2012-01-04,2012-12-18
H422,"Bagdon, Mark",Det,WD 2,2017-02-15,2017-03-02
H422,"Bagdon, Mark",P/O,NE2,2013-02-20,2013-06-06
H435,"Worsley, Larry",Det,Detailed Out,2016-07-17,2016-07-22
H435,"Worsley, Larry",Det,ES Enforcement Team,2016-03-10,2016-07-06
H435,"Worsley, Larry",Det,NW1,2015-01-11,2015-05-20
H435,"Worsley, Larry",Det,SES 1,2015-05-28,2015-11-11
H435,"Worsley, Larry",Det,SEU 1,2015-11-12,2016-03-09
H435,"Worsley, Larry",Det,WS1,2014-06-17,2014-11-06
H435,"Worsley, Larry",Det,WS2,2013-10-21,2014-06-16
H435,"Worsley, Larry",P/O,Squad B,2013-07-16,2013-10-14
H454,"Fried, Jared",Det,Grp 57 - DEA SIG,2015-10-01,2016-07-06
H454,"Fried, Jared",Det,NW3 (C),2012-01-04,2012-07-23
H454,"Fried, Jared",Det,VRO Squad,2013-10-21,2014-05-30
H454,"Fried, Jared",Det,WS1,2014-06-12,2014-11-06
H454,"Fried, Jared",P/O,NW3,2013-05-01,2013-06-06
H454,"Fried, Jared",P/O,NW4,2013-07-16,2013-07-23
H454,"Fried, Jared",P/O,Sgt,2013-06-04,2013-06-04
H454,"Fried, Jared","P/O Zamora, Ronald",NW4,2013-07-24,2013-10-14
H456,"Ward, Maurice",Det,SW3,2015-01-11,2015-01-28
H456,"Ward, Maurice",Det,U/C Squad (V),2013-08-02,2013-08-02
H456,"Ward, Maurice",Det,WS1,2014-06-12,2014-06-16
H456,"Ward, Maurice",Det,WS3,2012-01-04,2012-11-19
H456,"Ward, Maurice",Det,WS4,2013-12-17,2014-11-06
H456,"Ward, Maurice",Det,WS4 (N),2012-11-25,2012-12-18
H456,"Ward, Maurice",P/O,WS4,2013-03-08,2013-07-16
H456,"Ward, Maurice",P/O,WS4 (N),2013-02-20,2013-03-05
H456,"Ward, Maurice Jr",Det,Cease Fire 3,2015-05-28,2015-08-04
H456,"Ward, Maurice Jr",Det,Gun Trace Task Force,2016-06-17,2016-08-09
H456,"Ward, Maurice Jr",Det,Gun Trace Task Force 1,2016-08-19,2016-12-10
H456,"Ward, Maurice Jr",Det,SES 2,2015-09-15,2015-11-11
H456,"Ward, Maurice Jr",Det,SEU 2,2015-11-12,2016-03-09
H456,"Ward, Maurice Jr",Det,SW3,2015-02-20,2015-05-20
H456,"Ward, Maurice Jr",Det,Target,2015-08-04,2015-09-21
H456,"Ward, Maurice Jr",Det,WD 1,2017-01-06,2017-03-01
H456,"Ward, Maurice Jr",Det,WS Response Team,NA,NA
H464,"Thomas, Susan",Det,Fugitive,2015-08-04,2017-05-15
H464,"Thomas, Susan",Det,Fugitive Detailed to Colonel,2015-09-21,2016-01-27
H467,"Flynn, Brian",Det,ES2 (K),2012-01-04,2012-11-28
H474,"Brooks, Leland",Det,WS3,2012-01-04,2012-11-19
H474,"Brooks, Leland",Det,WS5 (O),2012-11-25,2012-11-28
H475,"Garber, Jason",Det,Command Investigations,2012-06-26,2012-10-01
H475,"Garber, Jason",Det,Command Investigations/Insp,2012-10-02,2012-12-18
H475,"Garber, Jason",Det,Integrity Control/Command Investigations,2012-01-04,2012-06-18
H501,"Spencer, William",Det,VRO Squad-East,2012-01-04,2012-12-18
H501,"Spencer, William",P/O,Cease Fire 1,2014-06-12,2014-06-16
H501,"Spencer, William",P/O,Cease Fire 2,2014-06-17,2014-09-23
H513,"Muir, Donald",Det,Detailed In,2017-10-20,2017-11-27
H513,"Muir, Donald",Det,Grp 57 - DEA SIG,2017-10-25,2017-11-27
H518,"Icenroad, Chris",Det,NE3,2012-01-04,2012-12-18
H518,"Icenroad, Chris",P/O,NE2,2013-02-20,2013-06-06
H530,"Feser, Jason",Det,I2 Training Coordinator,2017-01-06,2017-11-27
H530,"Feser, Jason",Det,Open Source,2015-08-04,2015-08-06
H544,"Merino, Chris",Det,ES1 (J),2012-01-04,2012-12-18
H560,"Fischer, Greg",Det,Major Case Squad 2,2014-10-07,2014-11-06
H560,"Fischer, Greg",Det,SES 4,2015-05-28,2015-06-01
H560,"Fischer, Greg",Det,SW1,2015-01-11,2015-05-20
H560,"Fisher, Greg",Det,ES4 (E),2012-06-13,2012-12-18
H560,"Fisher, Greg",Det,Homeland Security Task Force,2016-05-09,2017-11-27
H560,"Fisher, Greg",Det,Major Case Squad 2,2013-10-21,2014-09-23
H560,"Fisher, Greg",Det,SES 2,2015-06-02,2015-09-23
H560,"Fisher, Greg",Det,VRO Squad-West,2012-01-04,2012-06-05
H560,"Fisher, Greg",P/O,ES4,2013-02-20,2013-10-14
H589,"Mays, Stephen",Det,ES5 (I),2012-02-13,2012-05-29
H589,"Mays, Stephen",Det,ES9 (I),2012-01-04,2012-02-09
H603,"Howard, Rodney",Det,Watch Center,2017-01-06,2017-11-27
H603,"Howard, Rodney Jr",Det,Detailed Out,2015-09-23,2015-09-30
H603,"Howard, Rodney Jr",Det,ES1,2013-10-21,2014-09-23
H603,"Howard, Rodney Jr",Det,SES 2,2015-05-28,2015-09-21
H603,"Howard, Rodney Jr",Det,SW2,2015-01-11,2015-05-20
H603,"Howard, Rodney Jr",Det,WS3,2014-10-07,2014-11-06
H603,"Howard, Rodney Jr",P/O,ES6,2013-02-20,2013-10-14
H603,"Howard, Rodney Jr",P/O,ES6 (H),2012-11-25,2012-12-18
H604,"Jackson, Jerron",Sgt,NW1,2013-02-20,2013-04-10
H607,"Anderson, Clem",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
H610,"Jackson, Fletcher",Det,Vice C - Prostitution,2013-08-02,2013-08-02
H611,"Evans, Steven",P/O,ES6,2013-02-20,2013-10-14
H611,"Evans, Steven",P/O,ES6 (H),2012-11-25,2012-12-18
H616,"Clark, Tony",Det,ATT,2015-08-04,2017-05-15
H624,"Williams, Roland",Det,Watch Center,2017-01-06,2017-11-27
H624,"Williams, Roland",Off,Watch Center,2015-08-04,2015-08-06
H628,"Charles, Bandele",Det,Detailed Out,2016-11-28,2017-03-07
H628,"Charles, Bandele",Det,ES1,2013-10-21,2014-05-30
H628,"Charles, Bandele",Det,Gun Trace Task Force 3,2016-08-19,2016-11-09
H628,"Charles, Bandele",Det,SES 2,2015-05-28,2015-09-30
H628,"Charles, Bandele",Det,SES 3,2015-10-01,2015-11-11
H628,"Charles, Bandele",Det,SEU 3,2015-11-12,2016-03-09
H628,"Charles, Bandele",Det,SW2,2015-01-11,2015-05-20
H628,"Charles, Bandele",Det,WS Enforcement Team,2016-03-10,2016-08-09
H628,"Charles, Bandele",Det,WS1,2014-06-12,2014-11-06
H628,"Charles, Bandele",P/O,ES6,2013-02-20,2013-10-14
H628,"Charles, Bandele",P/O,ES6 (H),2012-11-25,2012-12-18
H632,"Sills, Charles",Det,ES4 (E),2012-01-04,2012-12-18
H632,"Sills, Charles",Det,Major Case Squad 3,2014-10-15,2014-11-06
H632,"Sills, Charles",Det,NW2,2015-01-11,2015-01-28
H632,"Sills, Charles",Det,VRO Squad,2014-10-07,2014-10-07
H632,"Sills, Charles",Det,WS2,2013-10-21,2014-09-23
H632,"Sills, Charles",P/O,ES4,2013-02-20,2013-10-14
H632,"Sills, Charles Jr",Det,NW2,2015-02-20,2015-05-20
H634,"Diggs, V SES Admin",P/O,Detailed Out,2013-02-20,2013-06-06
H634,"Diggs, Vaughn",Det,NW2 (B),2012-01-04,2012-12-18
H634,"Diggs, Vaughn",P/O,Suspended,2013-08-02,2013-08-02
H642,"Lilly, Jeffrey",Det,Cease Fire 1,2014-05-30,2015-12-07
H642,"Lilly, Jeffrey",Det,Cease Fire 2,2015-09-15,2015-09-15
H642,"Lilly, Jeffrey",Det,FBI Safe Streets,2015-12-08,2017-06-08
H642,"Lilly, Jeffrey",Det,FBI Safe Streets \ Gangs,2017-06-12,2017-11-27
H642,"Lilly, Jeffrey",Det,WS3,2013-10-21,2014-05-27
H642,"Lilly, Jeffrey",P/O,Squad A,2013-07-16,2013-10-14
H643,"Cicchetti III, Carl",Sgt,Grp 57 - DEA SIG,2015-10-28,2017-11-27
H643,"Cicchetti, Carl",Det,VRO Squad-East,2012-01-20,2012-12-18
H643,"Cicchetti, Carl",Det,WS8 (Q),2012-01-04,2012-02-24
H643,"Cicchetti, Carl",Sgt,WS3,2013-09-09,2014-05-30
H645,"Woodlon, Michael",Det,Crime Analysis/ComStat/Intel,2012-01-04,2012-07-11
H650,"Moore, Spencer",Det,NW3 (C),2012-01-04,2012-12-18
H650,"Moore, Spencer",P/O,NW3,2013-02-20,2013-03-18
H650,"Moore, Spencer",P/O,Suspended,2013-08-02,2013-08-02
H662,"West, John",Det,Detailed Out Pending Transfer 11/29,2012-11-25,2012-11-28
H662,"West, John",P/O,NE2,2013-03-01,2013-06-06
H663,"Weston, Duane",Det,Cease Fire 1,2016-08-23,2016-12-10
H663,"Weston, Duane",Det,ES1,2013-10-21,2014-01-24
H663,"Weston, Duane",Det,ES2,2014-01-30,2014-09-23
H663,"Weston, Duane",Det,ES5 (I),2012-02-13,2012-12-18
